Age,Income,Credit_Score,Loan_Amount,Approved
47,87743.24,760.59,16316.06,1
19,57197.49,671.97,48686.89,1
25,81669.65,333.61,47340.4,0
56,107221.79,416.95,18308.98,0
55,91380.03,385.67,49210.99,0
50,26941.97,382.19,20109.73,0
55,44772.97,305.31,17938.76,0
22,33766.38,547.82,39138.36,0
36,70169.56,306.73,42020.77,0
57,70587.42,652.29,32253.05,1
51,100381.29,375.47,10551.53,0
60,69487.97,636.26,39337.12,1
34,87580.19,463.7,14457.05,0
20,55935.77,301.87,19455.89,0
50,58780.54,778.93,13881.31,1
39,74078.65,808.84,8106.3,1
55,40458.23,665.97,31332.67,1
63,72061.73,610.82,40103.58,1
32,103331.87,609.47,18133.52,1
21,63655.03,616.65,14003.66,1
61,96510.42,503.6,26221.69,0
23,89928.14,828.93,23255.54,1
40,113243.39,620.05,10009.14,1
26,91063.45,567.69,43705.83,0
63,50793.42,628.6,23058.86,1
25,94581.66,542.79,15317.52,0
54,55149.3,557.78,9593.61,0
32,81106.11,774.94,12617.95,1
37,51947.11,592.87,48851.33,0
30,95607.36,438.8,5496.69,0
34,39177.01,325.31,25319.06,0
44,107932.03,587.36,2394.57,0
47,109032.41,768.18,13008.6,1
39,113260.14,594.5,9261.63,0
20,87378.19,314.69,14262.52,0
54,47081.02,410.96,10710.27,0
28,47116.47,570.93,12236.5,0
25,24269.23,394.0,27781.77,0
55,31170.97,764.01,25615.38,1
21,44304.37,389.72,46801.67,0
41,111464.61,325.42,48267.56,0
63,37527.39,561.35,6219.17,0
50,51626.49,581.71,4936.07,0
35,117199.26,582.58,16048.82,0
59,56184.44,776.4,4432.94,1
42,25947.9,365.82,12809.58,0
53,89405.4,777.72,5931.78,1
60,65033.63,344.23,13886.64,0
29,38992.48,687.73,47087.76,1
50,30104.57,818.88,33135.64,1
32,51277.9,611.72,10503.23,1
25,116257.92,334.72,14071.96,0
60,69215.55,346.89,24538.74,0
54,37220.13,384.36,8222.79,0
24,110147.01,320.19,34854.92,0
31,29622.78,845.18,13731.19,0
45,56890.08,389.45,41487.81,0
32,100709.04,499.92,40530.46,0
56,85772.35,788.76,25971.05,1
65,30753.51,408.64,47936.42,0
21,57308.94,607.04,26540.83,1
54,29149.71,513.4,37546.08,0
56,87013.22,746.84,23125.81,1
62,25498.27,471.24,15127.84,0
61,63589.91,685.52,20010.76,1
42,115773.24,699.95,39492.8,1
51,59180.18,796.01,36571.47,1
26,114892.02,377.48,35518.17,0
58,30105.82,718.77,47432.86,1
59,58814.72,522.7,41105.39,0
41,73243.45,390.34,23985.69,0
40,49476.85,710.37,8679.96,1
43,54860.53,567.97,8806.0,0
65,24150.17,772.09,12469.86,0
53,75046.42,442.54,11441.7,0
39,103018.38,643.87,16210.3,1
21,35350.73,318.76,33137.89,0
27,38049.65,745.93,32905.66,1
26,60135.46,801.11,34576.25,1
35,66938.63,782.45,19457.33,1
37,92787.15,788.02,16514.92,1
44,64961.41,372.31,21375.72,0
25,31751.61,574.05,25919.89,0
55,101850.2,847.07,29503.86,1
58,64980.32,428.26,6316.78,0
31,89303.59,340.13,16555.16,0
63,33355.67,467.65,44339.85,0
48,61765.55,458.51,48570.29,0
39,84853.6,516.35,24829.45,0
62,108012.53,489.6,20564.32,0
20,33644.22,811.76,7741.4,1
58,72028.18,506.96,31937.07,0
59,103940.23,531.69,23023.6,0
37,83415.32,483.82,26115.64,0
33,25986.42,365.29,37262.92,0
65,62985.76,687.7,31163.77,1
23,85852.91,616.2,12643.48,1
51,28779.73,718.64,44802.08,0
52,88051.24,588.98,11968.22,0
30,57773.56,566.23,19617.86,0
50,74291.45,525.91,45888.91,0
25,54756.78,783.94,49823.45,1
19,59445.23,375.65,47773.69,0
25,29673.4,617.21,27947.94,0
22,33324.47,412.98,10594.13,0
38,98911.71,755.84,4627.18,1
26,98331.72,348.18,20544.62,0
63,46888.0,683.94,9700.17,1
33,101087.89,813.3,32961.08,1
39,41783.0,461.32,20389.64,0
45,53924.03,551.81,24989.03,0
62,72781.95,398.36,7560.84,0
33,71940.74,398.24,49791.25,0
63,47341.23,800.76,14949.19,1
42,71199.68,366.87,3137.72,0
29,64523.13,639.33,30439.33,1
53,78465.62,501.09,41407.12,0
31,57941.96,474.22,5219.53,0
56,77409.27,371.0,49852.76,0
33,93267.48,306.16,47572.51,0
20,54256.92,797.7,27359.42,1
63,41813.39,552.38,32154.06,0
62,106208.96,588.04,7560.68,0
35,53419.38,470.72,47960.98,0
25,39938.31,392.61,42683.6,0
51,52084.16,808.27,35810.7,1
55,115587.19,414.22,48938.3,0
54,73568.89,759.78,26880.37,1
50,73647.34,397.49,22936.48,0
61,75850.73,765.47,19244.89,1
25,24545.62,415.83,41264.03,0
23,20816.83,308.57,9616.74,0
35,92644.88,300.56,5523.35,0
28,97343.12,704.37,20376.49,1
52,78833.22,356.07,36494.34,0
25,89934.6,475.69,25188.82,0
64,26083.64,825.12,36082.12,0
44,25001.72,591.01,44789.62,0
54,103482.16,785.67,45366.81,1
50,64925.03,678.43,38904.75,1
48,83421.88,501.17,34176.71,0
50,56274.7,435.22,4012.01,0
40,71569.28,357.66,37760.54,0
39,107790.8,691.9,2127.35,1
38,73236.29,594.4,30639.37,0
60,102941.37,300.87,11989.31,0
52,37775.12,571.26,13385.59,0
54,52933.22,818.66,23723.44,1
20,61698.99,766.04,7454.68,1
31,43482.88,688.78,13766.3,1
38,24957.72,631.54,23953.78,0
34,40222.87,720.01,41315.29,1
59,76003.33,546.13,29168.56,0
35,44814.62,811.37,26407.59,1
48,37064.06,463.66,45133.11,0
35,24413.45,462.24,19357.65,0
39,45623.48,354.79,7032.4,0
47,91398.14,433.45,44839.22,0
25,82876.52,564.63,19698.45,0
32,82355.86,416.49,41623.08,0
24,108811.98,448.07,6194.67,0
34,70337.74,620.89,5125.93,1
31,45235.07,790.09,45559.94,1
55,107027.96,336.13,25869.96,0
40,47810.32,652.76,22733.98,1
22,47220.75,400.2,41703.09,0
21,106942.8,392.03,49929.32,0
60,95692.09,556.03,23348.68,0
18,83629.16,421.55,26919.3,0
34,61399.35,390.8,42221.0,0
50,108886.81,362.63,21159.2,0
36,116985.42,834.56,46684.08,1
45,105461.12,597.43,20300.69,0
43,106340.27,649.45,4401.91,1
34,53174.85,631.99,22219.22,1
65,101858.59,817.89,17527.11,1
47,26373.96,674.56,3990.75,0
37,25850.99,827.01,32507.11,0
37,43290.37,651.21,29808.86,1
47,78468.9,691.02,3623.55,1
34,79300.94,436.88,43805.43,0
51,102832.2,815.65,12173.94,1
35,39842.24,831.64,15540.51,1
18,94651.55,584.11,38192.42,0
64,84202.51,672.91,7729.16,1
33,86709.97,781.12,22428.16,1
34,111890.3,639.49,12664.09,1
56,91128.39,439.51,4287.03,0
34,78441.93,558.32,28164.01,0
65,44500.3,312.79,25372.5,0
23,113787.24,746.81,2268.72,1
62,60978.59,575.31,48455.18,0
61,26406.15,437.96,5815.46,0
44,43363.47,377.22,41537.92,0
65,88683.4,470.44,2633.38,0
64,87777.03,797.69,46990.51,1
41,81133.51,761.88,39460.0,1
43,61438.99,372.3,21735.35,0
38,98452.54,412.47,35041.98,0
45,117565.04,796.41,17023.48,1
48,22108.64,509.51,8532.3,0
46,101225.25,827.58,26991.03,1
42,64608.92,308.71,38519.68,0
60,111502.24,644.1,13060.89,1
37,99581.55,326.44,3259.34,0
48,62986.33,708.48,14800.68,1
50,41627.39,715.58,12253.43,1
58,66634.95,624.08,43790.75,1
52,65732.99,693.94,31225.84,1
38,37524.94,616.47,46674.13,1
54,60906.53,376.91,24487.88,0
36,59486.22,497.58,9458.93,0
49,59956.68,508.39,9882.2,0
58,90857.7,437.68,42877.1,0
22,93803.16,669.72,40830.24,1
57,82339.04,552.13,44562.56,0
44,114412.69,301.27,45522.71,0
48,115367.23,508.19,7591.2,0
34,102481.4,644.8,6189.41,1
53,60605.28,736.44,30730.32,1
63,86343.01,553.21,36992.96,0
57,43989.74,658.54,31106.06,1
21,86255.26,660.19,36904.26,1
18,20611.68,492.14,44764.99,0
50,45583.07,533.28,4025.51,0
36,63389.51,331.73,5226.21,0
36,77701.8,597.95,9462.15,0
50,80326.11,611.57,10064.26,1
18,74327.26,567.21,28384.14,0
38,54915.76,488.55,29627.66,0
19,100206.76,614.24,11038.86,1
39,88854.26,737.51,27843.55,1
34,119211.07,696.01,26799.22,1
19,79952.35,814.5,19149.48,1
59,51808.67,805.07,4837.44,1
47,80607.24,510.43,6763.8,0
23,62887.85,636.16,28220.42,1
62,56916.77,691.75,8788.43,1
33,49681.29,767.08,31294.79,1
25,64186.29,653.33,42253.83,1
65,80038.46,490.86,3892.66,0
53,48412.75,445.2,9371.79,0
47,47821.69,374.35,14748.27,0
48,65038.42,631.02,14032.46,1
53,97875.93,302.4,31338.27,0
20,88730.3,442.79,43808.97,0
21,72356.03,709.34,9227.3,1
65,118255.89,435.62,45202.49,0
26,24225.15,495.17,28826.67,0
31,112668.72,648.36,25556.79,1
44,107723.41,793.75,40504.9,1
65,40451.74,391.62,18346.22,0
31,38884.98,785.25,32461.87,1
29,101778.5,752.77,3534.44,1
62,33014.89,473.35,7070.61,0
42,68655.91,628.5,9679.15,1
37,73618.51,394.63,43742.51,0
62,53781.36,394.66,45252.93,0
27,95751.3,777.61,5307.67,1
45,66536.39,690.93,36891.9,1
23,94485.02,492.43,15713.17,0
30,84119.01,816.72,44933.99,1
31,102641.81,619.1,43739.19,1
21,84626.82,325.59,6582.87,0
38,106893.27,435.91,44178.51,0
56,59753.06,831.39,20803.34,1
65,77093.33,719.4,3616.52,1
28,30545.71,474.45,46620.57,0
57,107655.83,488.76,45117.87,0
26,55117.08,489.84,38412.11,0
20,110953.45,314.41,13218.72,0
32,57502.04,365.57,40935.17,0
52,48728.86,493.47,25111.19,0
56,102336.71,769.86,49491.24,1
46,57393.87,474.51,6102.84,0
36,31000.96,366.51,18025.31,0
37,39031.62,412.3,8077.37,0
41,90611.13,714.84,46297.0,1
57,55184.35,419.28,39665.74,0
29,119091.6,662.12,11371.13,1
32,87257.6,624.33,26753.31,1
21,73239.42,440.2,38145.61,0
21,65877.22,726.76,22994.21,1
51,49641.32,379.0,20312.11,0
33,55873.54,810.54,9502.72,1
19,96524.65,373.76,41738.27,0
37,86684.6,843.7,13473.31,1
64,101345.05,481.66,17377.87,0
52,38995.48,753.51,17336.39,1
63,82684.89,691.5,1714.03,1
48,56566.7,627.37,22391.25,1
36,29010.3,450.06,28915.32,0
57,94505.64,355.41,18491.95,0
31,104183.53,781.12,46160.11,1
33,90550.35,310.67,6402.53,0
23,100622.45,468.62,31388.01,0
39,27151.32,345.73,40158.15,0
19,21153.66,771.98,16484.34,0
55,108630.5,593.65,40918.36,0
22,33313.19,381.73,27143.93,0
55,101455.33,812.04,44328.65,1
40,41017.7,544.14,24518.56,0
56,28295.41,554.62,24600.75,0
27,28040.27,548.63,7393.3,0
20,98997.2,505.24,10386.4,0
29,61201.43,488.55,47172.03,0
18,118355.07,574.45,45356.81,0
30,106400.26,762.1,47693.08,1
51,71316.07,329.22,7525.09,0
45,72491.05,791.36,25262.04,1
53,75838.83,803.67,27997.17,1
64,45501.24,744.98,23310.88,1
53,82957.26,768.48,16074.93,1
49,24817.89,411.67,47911.32,0
22,66026.74,537.51,29259.7,0
26,90341.23,425.33,12266.36,0
22,58977.24,786.95,10186.25,1
45,108039.16,764.25,7996.24,1
40,109022.17,730.82,18560.77,1
61,41632.99,397.06,46167.92,0
37,72762.23,469.94,20372.46,0
44,42992.79,542.6,14432.51,0
21,66473.11,342.77,29917.83,0
55,29808.45,623.57,37796.65,0
58,81762.44,513.88,41567.06,0
62,40230.86,677.36,47409.68,1
40,48445.93,491.58,41070.8,0
38,82233.4,628.53,39452.57,1
62,78175.1,596.6,5363.15,0
34,46659.9,412.4,28885.33,0
64,26909.54,698.19,21922.68,0
33,75105.06,793.02,48978.36,1
61,78286.41,341.88,42738.77,0
41,23766.63,506.19,33235.23,0
24,68402.46,596.34,31125.18,0
40,56256.59,692.8,35100.5,1
52,68404.89,572.01,28618.18,0
55,115437.6,799.7,21485.92,1
27,111489.22,512.13,17473.25,0
54,92761.38,416.89,38437.55,0
26,27758.78,709.42,25457.65,0
59,42177.16,557.44,45752.97,0
19,60538.12,379.88,8020.66,0
22,86604.09,761.4,36364.89,1
60,109093.67,433.73,3108.85,0
47,49735.76,490.87,7016.22,0
22,47608.9,349.57,45237.93,0
62,40355.43,330.16,10261.37,0
49,94661.79,590.71,34649.37,0
39,78427.43,590.59,13374.09,0
42,109395.38,718.5,38504.84,1
58,26006.63,415.63,48856.47,0
19,116471.34,452.93,29352.73,0
62,21982.67,320.89,13388.92,0
51,79803.57,822.13,25736.47,1
33,96148.75,591.31,46104.64,0
54,106728.43,536.38,18689.45,0
36,35847.15,460.94,17374.83,0
44,32983.24,606.52,46186.93,1
27,113025.83,576.11,30422.62,0
58,110136.13,666.73,41161.87,1
65,103939.22,630.66,22664.3,1
58,39351.57,364.02,14619.19,0
64,32529.73,792.62,42927.81,1
62,109690.9,436.66,9456.13,0
24,48985.88,366.9,17447.13,0
26,117811.02,802.62,17857.81,1
24,110420.29,328.15,25421.01,0
62,74540.46,785.87,43848.07,1
59,27524.46,498.89,3766.96,0
28,115198.3,428.27,5627.84,0
26,101411.75,412.39,9611.93,0
34,66582.75,684.68,28264.68,1
19,23074.22,444.44,6539.47,0
25,114430.87,716.78,28328.95,1
59,81024.62,481.46,49753.95,0
19,84653.36,579.66,4865.92,0
19,61230.3,793.81,16394.13,1
64,24663.79,554.78,3985.85,0
63,97018.11,729.82,47117.53,1
54,26834.06,631.95,5796.61,0
39,26870.61,632.76,14945.91,0
18,27824.84,363.77,1238.07,0
44,49296.68,449.0,44101.32,0
40,35296.47,818.52,38220.06,1
32,50119.64,791.64,5960.8,1
50,30875.95,749.38,25949.56,1
44,21904.71,564.51,31600.63,0
40,45033.58,777.5,25597.08,1
49,69605.5,609.5,42048.12,1
51,25235.89,356.87,2405.99,0
59,112743.65,525.11,33138.53,0
43,75842.48,479.33,23162.73,0
51,92433.27,697.33,31938.69,1
63,82253.87,576.7,42953.72,0
53,75356.44,485.84,3231.36,0
32,38715.56,755.35,21983.87,1
39,85545.08,571.99,43449.41,0
55,53374.53,361.2,40887.88,0
36,47235.39,348.89,6783.59,0
18,107533.55,798.28,43501.05,1
43,32067.95,838.41,22184.55,1
34,39123.91,685.32,36381.09,1
30,100904.14,754.33,14458.25,1
36,95079.54,825.87,5023.28,1
20,58344.54,678.55,26861.93,1
51,69745.56,714.31,44273.17,1
36,94545.34,725.51,16500.86,1
47,59958.83,804.24,37139.09,1
30,97408.68,512.54,12674.39,0
27,109357.17,582.67,40079.51,0
61,63102.41,726.22,30540.34,1
60,112398.6,352.86,37392.77,0
44,66853.1,404.73,20488.48,0
28,114283.45,694.72,10005.49,1
23,55219.25,479.99,42565.39,0
57,69647.72,321.3,36898.54,0
18,25815.06,458.84,46223.76,0
33,27650.85,782.13,35693.98,0
30,85816.55,624.05,42106.78,1
30,34971.03,685.71,7618.07,1
42,41139.92,584.45,15220.56,0
40,64294.03,798.88,15856.23,1
26,83308.61,719.03,2633.49,1
35,66153.24,624.07,45008.57,1
21,103843.43,812.72,37633.67,1
38,116238.68,614.99,38763.84,1
36,105833.29,300.01,12913.59,0
53,118992.84,410.72,8457.38,0
57,104309.88,543.41,41895.09,0
27,104061.36,376.19,18728.62,0
54,38226.44,383.14,1206.13,0
44,64472.86,394.38,2505.36,0
29,100702.0,374.79,43330.21,0
63,29104.49,668.29,29002.08,0
19,51662.36,398.93,37070.15,0
63,61503.54,309.04,18604.03,0
46,30847.1,619.3,37258.87,1
56,58474.77,778.58,16744.74,1
55,77135.6,625.12,19501.14,1
23,95947.24,684.06,2183.36,1
38,40075.31,532.3,4264.59,0
61,90949.37,801.73,23612.49,1
58,83844.48,711.06,37057.34,1
54,99593.69,514.32,43467.63,0
44,60897.44,836.34,42342.19,1
29,28395.97,480.04,8169.46,0
57,40475.96,746.32,47540.42,1
30,99962.02,602.12,40984.39,1
55,69925.69,428.54,43684.65,0
40,77207.27,521.49,5471.39,0
43,87840.12,413.52,13594.03,0
56,77735.63,423.26,8505.81,0
43,63656.19,362.26,21458.71,0
37,82094.43,834.23,35564.1,1
41,39998.96,760.73,46706.79,1
61,98378.64,490.35,9439.02,0
27,95436.1,658.98,37097.82,1
31,114622.35,571.59,33879.46,0
27,41841.19,421.2,22163.4,0
52,51876.27,399.03,13831.74,0
49,93313.94,476.89,25014.82,0
33,26145.43,603.89,4628.18,0
30,27436.23,718.55,6161.22,0
31,114182.84,581.83,12797.74,0
55,111062.64,331.71,1481.87,0
41,59726.95,814.91,36647.2,1
43,23126.41,611.39,43281.42,0
59,36600.66,563.88,2162.92,0
43,42916.84,792.83,11834.4,1
43,94687.67,500.1,33816.17,0
44,65645.9,639.26,30158.83,1
58,117415.79,352.97,48201.81,0
32,44440.48,705.13,41265.86,1
42,34967.15,772.96,26628.73,1
36,94221.04,334.74,36206.38,0
65,26762.53,708.35,24472.0,0
45,23058.53,801.38,38417.33,0
45,89144.21,413.97,13124.43,0
48,104851.49,676.18,6197.25,1
49,93751.04,811.61,45045.5,1
33,112998.37,510.14,25796.69,0
62,28807.64,708.74,15335.46,0
30,87974.61,431.53,41792.57,0
60,53389.27,399.35,45853.41,0
24,26614.91,806.51,30117.37,0
18,95650.73,652.25,2145.55,1
46,51042.72,428.78,43675.82,0
42,32318.82,790.15,2276.55,1
62,27175.99,822.69,39602.16,0
32,109244.2,597.87,21532.58,0
53,51435.18,507.82,19926.75,0
23,63214.69,639.86,28407.66,1
33,81287.28,833.52,2774.94,1
41,45164.28,578.87,4549.22,0
58,117078.4,596.63,9569.78,0
58,89258.5,635.56,4329.13,1
33,83245.43,459.48,43214.37,0
56,80470.74,493.81,47926.49,0
59,21549.79,750.39,8632.06,0
19,96507.91,626.19,43980.58,1
22,115887.65,589.57,12573.92,0
31,39994.41,831.06,9756.43,1
59,110976.47,727.58,29876.44,1
36,107681.19,465.83,6198.8,0
48,71083.41,380.28,21276.44,0
56,87106.16,522.15,35797.17,0
56,77327.19,744.37,20780.37,1
56,59456.85,512.82,39912.26,0
53,81040.65,487.44,17212.05,0
38,104784.72,401.33,15284.72,0
55,113666.65,792.96,49791.86,1
57,97283.79,566.05,22586.58,0
41,31179.81,328.08,32453.86,0
60,94028.01,748.01,40920.58,1
55,42900.07,718.02,5478.81,1
25,41741.73,317.35,1664.68,0
26,110219.74,397.47,3323.21,0
36,59262.7,375.94,4096.05,0
24,91655.21,433.41,34535.0,0
49,75856.46,489.92,48004.34,0
63,88007.4,582.69,26447.01,0
53,45634.12,389.57,33172.56,0
59,103362.92,505.85,21345.89,0
48,37390.17,448.49,4670.14,0
26,38308.96,667.27,24727.89,1
28,65048.57,810.21,9713.21,1
36,29741.04,412.34,28121.78,0
27,68950.91,613.1,46611.61,1
51,78414.44,618.62,34085.2,1
56,99250.4,457.04,18397.08,0
57,47362.78,533.21,7417.64,0
63,32149.12,632.98,11166.27,1
36,48783.98,525.69,34326.05,0
55,32103.56,777.17,41167.26,1
34,74530.01,810.64,29303.33,1
60,96322.31,502.31,31711.9,0
35,113007.58,785.53,17367.88,1
34,31306.09,838.72,20957.25,1
27,24780.84,727.4,7996.3,0
28,71806.8,452.91,3634.39,0
63,116051.24,355.67,24028.73,0
47,86532.82,768.39,33329.33,1
35,106403.03,817.14,11587.05,1
45,36435.79,423.82,2482.62,0
32,118262.24,523.32,6691.67,0
50,103278.17,621.75,6505.07,1
60,32895.84,581.91,4798.47,0
51,104255.48,804.02,5676.87,1
25,70746.03,441.05,29674.21,0
61,20758.88,364.53,49240.66,0
39,88514.2,457.07,18511.31,0
65,117298.68,468.27,25688.9,0
19,69968.74,580.6,32313.27,0
48,110807.52,622.99,2376.99,1
23,27267.13,484.92,17170.39,0
47,94024.43,345.64,24526.27,0
21,73810.9,793.83,31472.72,1
24,93527.16,533.72,28825.61,0
34,33854.28,477.65,22608.3,0
25,80995.76,546.99,20057.23,0
62,22554.31,561.55,17487.67,0
18,100238.88,526.53,7170.52,0
28,86983.78,562.05,9114.98,0
33,102930.52,634.68,8901.67,1
20,25702.43,570.99,32729.19,0
59,116720.7,482.38,25293.7,0
19,62710.3,451.38,14176.01,0
21,98340.34,571.46,12707.71,0
59,93312.08,699.24,5065.27,1
20,28269.97,607.4,6804.87,0
23,40930.71,390.04,30159.25,0
21,89710.72,632.03,22426.57,1
20,22024.93,353.03,15841.55,0
28,94185.97,597.1,18810.97,0
54,56637.93,643.65,39374.6,1
37,37962.67,602.46,3798.1,1
61,77336.35,625.07,11883.08,1
34,95643.63,794.59,16884.89,1
54,71169.19,455.91,20818.53,0
21,66645.47,538.04,48912.93,0
41,81356.82,355.27,35246.8,0
23,54388.62,776.7,15395.5,1
27,22752.05,450.42,23749.41,0
50,116868.77,662.67,7890.7,1
41,53056.33,639.76,40672.78,1
51,42049.45,772.37,4800.9,1
34,23320.35,320.77,26265.97,0
24,75058.52,590.7,30233.19,0
47,34813.94,314.53,39443.05,0
41,106902.33,805.83,19899.53,1
20,101765.66,793.25,23395.25,1
62,56086.52,790.02,23607.7,1
58,58455.53,592.96,31776.66,0
22,59303.45,677.59,17157.84,1
35,115112.66,511.64,12153.41,0
47,111134.28,558.78,12348.07,0
21,44467.5,386.36,47130.75,0
53,27810.64,827.24,29017.35,0
46,104391.58,457.37,6369.08,0
62,107286.68,835.61,23711.73,1
58,38238.96,583.73,45185.27,0
54,96355.22,396.85,12195.21,0
35,23054.09,339.29,48998.12,0
63,30196.49,631.77,8534.24,1
22,68933.97,406.92,20350.1,0
53,83574.29,566.86,47599.24,0
29,117954.94,467.69,11525.48,0
52,29413.8,331.69,11734.68,0
50,105442.32,643.67,47659.62,1
30,93310.52,839.04,17006.94,1
41,90055.43,616.12,27560.09,1
24,28377.13,439.0,44919.43,0
29,57357.1,667.77,32215.59,1
65,60840.87,460.08,48580.09,0
54,39089.75,453.68,28152.18,0
41,101128.82,359.32,6329.02,0
65,27719.41,748.56,44013.8,0
36,73791.94,597.19,37071.42,0
42,82360.11,501.93,36177.64,0
42,67400.34,548.09,16100.48,0
61,98185.42,675.54,32514.64,1
41,63230.91,718.78,30360.11,1
24,27893.01,577.62,34089.07,0
30,69347.28,307.62,28745.73,0
46,87041.67,494.87,5617.36,0
32,49091.57,483.26,34368.46,0
38,41817.15,704.62,24930.77,1
41,80621.53,599.96,19133.93,0
53,68613.05,372.9,34137.44,0
59,49527.98,721.34,29586.37,1
41,119879.59,754.8,36179.74,1
23,59829.98,705.72,21523.67,1
47,117042.22,428.5,14218.47,0
24,42417.53,588.73,34440.48,0
62,27052.49,678.81,8423.33,0
26,86132.18,797.82,12210.23,1
23,36990.66,752.93,30964.95,1
56,28634.45,633.25,8151.59,0
35,96594.06,795.51,13339.31,1
64,78025.07,729.16,31969.07,1
44,51556.17,574.59,40079.5,0
50,81007.58,571.63,30962.98,0
24,77994.51,631.58,5790.73,1
43,36075.16,376.5,11192.41,0
25,99072.64,813.66,4528.83,1
25,26488.96,713.06,28458.16,0
47,75876.8,696.11,4762.54,1
41,80434.91,725.64,23421.86,1
25,92877.93,623.84,21411.73,1
49,61270.84,614.67,38288.49,1
40,41131.89,628.93,2359.06,1
47,117950.25,371.57,30520.92,0
29,77946.84,790.05,15435.21,1
39,23835.22,839.28,20707.7,0
59,66838.43,775.49,14137.37,1
28,40780.89,643.88,47117.14,1
44,109299.64,321.33,5301.0,0
32,37309.25,333.04,21832.13,0
44,99072.97,516.7,33268.75,0
30,101842.82,841.87,23950.93,1
65,54736.64,746.42,2307.07,1
52,93469.29,504.78,42044.13,0
33,118191.54,418.75,7010.08,0
31,117144.49,683.59,39595.28,1
28,35397.24,382.46,45646.51,0
63,57307.55,363.35,10216.02,0
19,25780.15,609.44,19949.45,0
39,46960.72,743.32,29240.95,1
65,21135.76,646.34,18020.8,0
37,51941.96,599.64,37416.42,0
54,89382.9,835.9,2804.89,1
40,44254.57,310.21,21825.7,0
32,97635.53,601.93,46290.11,1
20,97781.62,679.03,19888.52,1
55,67683.93,793.94,25338.0,1
37,97469.31,769.16,14735.7,1
53,32825.11,545.06,42962.53,0
41,55841.6,455.64,44582.73,0
29,58445.57,765.83,43143.14,1
18,101065.03,568.12,1495.67,0
58,81414.99,716.79,38981.87,1
49,49838.84,313.41,16536.83,0
29,72325.86,451.09,30176.2,0
25,25804.49,752.71,42076.56,0
54,114319.6,436.72,27985.45,0
34,108788.87,747.85,33816.85,1
27,104527.12,689.3,49015.22,1
33,112417.14,817.41,23864.77,1
60,55053.57,842.08,6360.85,1
28,85210.45,527.16,10176.33,0
58,53202.2,724.12,17109.19,1
24,93893.93,445.13,36815.26,0
32,100931.15,354.21,37153.43,0
43,24149.67,472.58,12026.3,0
43,106424.87,719.55,45750.6,1
61,29093.62,419.78,38015.1,0
24,43941.64,764.0,44818.78,1
50,89106.8,432.68,37270.47,0
27,119271.46,590.3,24353.78,0
61,103487.19,412.17,3748.52,0
50,81025.45,366.05,47737.55,0
49,37458.05,455.08,45903.31,0
61,43992.94,684.76,27020.67,1
44,78185.4,637.97,42775.07,1
46,99433.05,382.99,10286.54,0
50,86722.37,587.8,11588.08,0
64,53384.71,714.21,48223.5,1
40,72290.88,722.43,11375.78,1
60,57933.8,737.77,10736.55,1
20,41071.56,777.69,48023.48,1
43,95874.05,834.68,1437.16,1
35,30065.28,800.17,21952.47,1
30,93108.08,634.5,34208.89,1
37,63364.86,336.12,17030.77,0
58,35189.39,786.78,14905.74,1
43,43882.09,373.61,40885.5,0
46,98099.85,568.26,45066.81,0
45,21210.76,396.52,46586.81,0
27,23464.73,570.67,10392.61,0
23,63279.33,382.58,46899.1,0
29,103132.05,607.85,23064.15,1
48,70071.85,781.96,5538.95,1
33,85909.81,751.13,42573.52,1
30,25595.87,660.76,43143.98,0
33,91905.32,535.22,39464.66,0
63,82395.83,640.24,15348.96,1
52,89420.27,646.67,3408.93,1
29,98246.08,517.98,31267.21,0
31,89688.87,520.75,14741.13,0
35,74293.42,338.06,32404.95,0
37,79687.63,813.79,5449.93,1
37,78870.38,711.81,23733.07,1
51,56049.02,628.05,33554.82,1
42,49791.31,462.24,9963.03,0
52,113151.14,444.91,29118.39,0
43,58748.37,527.51,10321.66,0
45,22930.96,663.31,14261.57,0
42,108135.73,776.32,40983.74,1
